target_id,candidate_id,candidate_path,candidate_source,native_path,has_native
2KOC,decoy_018_segment_bend,data/real/candidates/2KOC/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_019_small_noise,data/real/candidates/2KOC/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_020_medium_noise,data/real/candidates/2KOC/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_021_large_noise,data/real/candidates/2KOC/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_022_loop_distortion,data/real/candidates/2KOC/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_023_partial_collapse,data/real/candidates/2KOC/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_024_over_expansion,data/real/candidates/2KOC/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_025_local_clash,data/real/candidates/2KOC/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_026_backbone_shift,data/real/candidates/2KOC/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_027_segment_bend,data/real/candidates/2KOC/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_028_small_noise,data/real/candidates/2KOC/decoy_028_small_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_029_medium_noise,data/real/candidates/2KOC/decoy_029_medium_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,decoy_030_large_noise,data/real/candidates/2KOC/decoy_030_large_noise.pdb,synthetic_decoy,data/real/candidates/2KOC/native.pdb,True
2KOC,template_1J8G_005,data/real/candidates/2KOC/template_1J8G_005.pdb,template,data/real/candidates/2KOC/native.pdb,True
2KOC,template_1PJO_002,data/real/candidates/2KOC/template_1PJO_002.pdb,template,data/real/candidates/2KOC/native.pdb,True
2KOC,template_1ZIH_001,data/real/candidates/2KOC/template_1ZIH_001.pdb,template,data/real/candidates/2KOC/native.pdb,True
2KOC,template_4JRD_003,data/real/candidates/2KOC/template_4JRD_003.pdb,template,data/real/candidates/2KOC/native.pdb,True
2KOC,template_8PFQ_004,data/real/candidates/2KOC/template_8PFQ_004.pdb,template,data/real/candidates/2KOC/native.pdb,True
2OIU,decoy_001_small_noise,data/real/candidates/2OIU/decoy_001_small_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_002_medium_noise,data/real/candidates/2OIU/decoy_002_medium_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_003_large_noise,data/real/candidates/2OIU/decoy_003_large_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_004_loop_distortion,data/real/candidates/2OIU/decoy_004_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_005_partial_collapse,data/real/candidates/2OIU/decoy_005_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_006_over_expansion,data/real/candidates/2OIU/decoy_006_over_expansion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_007_local_clash,data/real/candidates/2OIU/decoy_007_local_clash.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_008_backbone_shift,data/real/candidates/2OIU/decoy_008_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_009_segment_bend,data/real/candidates/2OIU/decoy_009_segment_bend.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_010_small_noise,data/real/candidates/2OIU/decoy_010_small_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_011_medium_noise,data/real/candidates/2OIU/decoy_011_medium_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_012_large_noise,data/real/candidates/2OIU/decoy_012_large_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_013_loop_distortion,data/real/candidates/2OIU/decoy_013_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_014_partial_collapse,data/real/candidates/2OIU/decoy_014_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_015_over_expansion,data/real/candidates/2OIU/decoy_015_over_expansion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_016_local_clash,data/real/candidates/2OIU/decoy_016_local_clash.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_017_backbone_shift,data/real/candidates/2OIU/decoy_017_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_018_segment_bend,data/real/candidates/2OIU/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_019_small_noise,data/real/candidates/2OIU/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_020_medium_noise,data/real/candidates/2OIU/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_021_large_noise,data/real/candidates/2OIU/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_022_loop_distortion,data/real/candidates/2OIU/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_023_partial_collapse,data/real/candidates/2OIU/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_024_over_expansion,data/real/candidates/2OIU/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_025_local_clash,data/real/candidates/2OIU/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_026_backbone_shift,data/real/candidates/2OIU/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_027_segment_bend,data/real/candidates/2OIU/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_028_small_noise,data/real/candidates/2OIU/decoy_028_small_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_029_medium_noise,data/real/candidates/2OIU/decoy_029_medium_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,decoy_030_large_noise,data/real/candidates/2OIU/decoy_030_large_noise.pdb,synthetic_decoy,data/real/candidates/2OIU/native.pdb,True
2OIU,template_1EHZ_004,data/real/candidates/2OIU/template_1EHZ_004.pdb,template,data/real/candidates/2OIU/native.pdb,True
2OIU,template_1F7Y_005,data/real/candidates/2OIU/template_1F7Y_005.pdb,template,data/real/candidates/2OIU/native.pdb,True
2OIU,template_2GDI_002,data/real/candidates/2OIU/template_2GDI_002.pdb,template,data/real/candidates/2OIU/native.pdb,True
2OIU,template_2GIS_003,data/real/candidates/2OIU/template_2GIS_003.pdb,template,data/real/candidates/2OIU/native.pdb,True
2OIU,template_3D2V_001,data/real/candidates/2OIU/template_3D2V_001.pdb,template,data/real/candidates/2OIU/native.pdb,True
2Q1O,decoy_001_small_noise,data/real/candidates/2Q1O/decoy_001_small_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_002_medium_noise,data/real/candidates/2Q1O/decoy_002_medium_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_003_large_noise,data/real/candidates/2Q1O/decoy_003_large_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_004_loop_distortion,data/real/candidates/2Q1O/decoy_004_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_005_partial_collapse,data/real/candidates/2Q1O/decoy_005_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_006_over_expansion,data/real/candidates/2Q1O/decoy_006_over_expansion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_007_local_clash,data/real/candidates/2Q1O/decoy_007_local_clash.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_008_backbone_shift,data/real/candidates/2Q1O/decoy_008_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_009_segment_bend,data/real/candidates/2Q1O/decoy_009_segment_bend.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_010_small_noise,data/real/candidates/2Q1O/decoy_010_small_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_011_medium_noise,data/real/candidates/2Q1O/decoy_011_medium_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_012_large_noise,data/real/candidates/2Q1O/decoy_012_large_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_013_loop_distortion,data/real/candidates/2Q1O/decoy_013_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_014_partial_collapse,data/real/candidates/2Q1O/decoy_014_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_015_over_expansion,data/real/candidates/2Q1O/decoy_015_over_expansion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_016_local_clash,data/real/candidates/2Q1O/decoy_016_local_clash.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_017_backbone_shift,data/real/candidates/2Q1O/decoy_017_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_018_segment_bend,data/real/candidates/2Q1O/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_019_small_noise,data/real/candidates/2Q1O/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_020_medium_noise,data/real/candidates/2Q1O/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_021_large_noise,data/real/candidates/2Q1O/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_022_loop_distortion,data/real/candidates/2Q1O/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_023_partial_collapse,data/real/candidates/2Q1O/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_024_over_expansion,data/real/candidates/2Q1O/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_025_local_clash,data/real/candidates/2Q1O/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_026_backbone_shift,data/real/candidates/2Q1O/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_027_segment_bend,data/real/candidates/2Q1O/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_028_small_noise,data/real/candidates/2Q1O/decoy_028_small_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_029_medium_noise,data/real/candidates/2Q1O/decoy_029_medium_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,decoy_030_large_noise,data/real/candidates/2Q1O/decoy_030_large_noise.pdb,synthetic_decoy,data/real/candidates/2Q1O/native.pdb,True
2Q1O,template_1F7Y_005,data/real/candidates/2Q1O/template_1F7Y_005.pdb,template,data/real/candidates/2Q1O/native.pdb,True
2Q1O,template_1XJR_001,data/real/candidates/2Q1O/template_1XJR_001.pdb,template,data/real/candidates/2Q1O/native.pdb,True
2Q1O,template_4RBQ_003,data/real/candidates/2Q1O/template_4RBQ_003.pdb,template,data/real/candidates/2Q1O/native.pdb,True
2Q1O,template_4RNE_002,data/real/candidates/2Q1O/template_4RNE_002.pdb,template,data/real/candidates/2Q1O/native.pdb,True
2Q1O,template_5DA6_004,data/real/candidates/2Q1O/template_5DA6_004.pdb,template,data/real/candidates/2Q1O/native.pdb,True
3D2V,decoy_001_small_noise,data/real/candidates/3D2V/decoy_001_small_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_002_medium_noise,data/real/candidates/3D2V/decoy_002_medium_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_003_large_noise,data/real/candidates/3D2V/decoy_003_large_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_004_loop_distortion,data/real/candidates/3D2V/decoy_004_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_005_partial_collapse,data/real/candidates/3D2V/decoy_005_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_006_over_expansion,data/real/candidates/3D2V/decoy_006_over_expansion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_007_local_clash,data/real/candidates/3D2V/decoy_007_local_clash.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_008_backbone_shift,data/real/candidates/3D2V/decoy_008_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_009_segment_bend,data/real/candidates/3D2V/decoy_009_segment_bend.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_010_small_noise,data/real/candidates/3D2V/decoy_010_small_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_011_medium_noise,data/real/candidates/3D2V/decoy_011_medium_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_012_large_noise,data/real/candidates/3D2V/decoy_012_large_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_013_loop_distortion,data/real/candidates/3D2V/decoy_013_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_014_partial_collapse,data/real/candidates/3D2V/decoy_014_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_015_over_expansion,data/real/candidates/3D2V/decoy_015_over_expansion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_016_local_clash,data/real/candidates/3D2V/decoy_016_local_clash.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_017_backbone_shift,data/real/candidates/3D2V/decoy_017_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_018_segment_bend,data/real/candidates/3D2V/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_019_small_noise,data/real/candidates/3D2V/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_020_medium_noise,data/real/candidates/3D2V/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_021_large_noise,data/real/candidates/3D2V/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_022_loop_distortion,data/real/candidates/3D2V/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_023_partial_collapse,data/real/candidates/3D2V/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_024_over_expansion,data/real/candidates/3D2V/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_025_local_clash,data/real/candidates/3D2V/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_026_backbone_shift,data/real/candidates/3D2V/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_027_segment_bend,data/real/candidates/3D2V/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_028_small_noise,data/real/candidates/3D2V/decoy_028_small_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_029_medium_noise,data/real/candidates/3D2V/decoy_029_medium_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,decoy_030_large_noise,data/real/candidates/3D2V/decoy_030_large_noise.pdb,synthetic_decoy,data/real/candidates/3D2V/native.pdb,True
3D2V,template_1EHZ_004,data/real/candidates/3D2V/template_1EHZ_004.pdb,template,data/real/candidates/3D2V/native.pdb,True
3D2V,template_1F7Y_005,data/real/candidates/3D2V/template_1F7Y_005.pdb,template,data/real/candidates/3D2V/native.pdb,True
3D2V,template_2GDI_001,data/real/candidates/3D2V/template_2GDI_001.pdb,template,data/real/candidates/3D2V/native.pdb,True
3D2V,template_2GIS_003,data/real/candidates/3D2V/template_2GIS_003.pdb,template,data/real/candidates/3D2V/native.pdb,True
3D2V,template_2OIU_002,data/real/candidates/3D2V/template_2OIU_002.pdb,template,data/real/candidates/3D2V/native.pdb,True
3DVZ,decoy_001_small_noise,data/real/candidates/3DVZ/decoy_001_small_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_002_medium_noise,data/real/candidates/3DVZ/decoy_002_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_003_large_noise,data/real/candidates/3DVZ/decoy_003_large_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_004_loop_distortion,data/real/candidates/3DVZ/decoy_004_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_005_partial_collapse,data/real/candidates/3DVZ/decoy_005_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_006_over_expansion,data/real/candidates/3DVZ/decoy_006_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_007_local_clash,data/real/candidates/3DVZ/decoy_007_local_clash.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_008_backbone_shift,data/real/candidates/3DVZ/decoy_008_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_009_segment_bend,data/real/candidates/3DVZ/decoy_009_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_010_small_noise,data/real/candidates/3DVZ/decoy_010_small_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_011_medium_noise,data/real/candidates/3DVZ/decoy_011_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_012_large_noise,data/real/candidates/3DVZ/decoy_012_large_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_013_loop_distortion,data/real/candidates/3DVZ/decoy_013_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_014_partial_collapse,data/real/candidates/3DVZ/decoy_014_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_015_over_expansion,data/real/candidates/3DVZ/decoy_015_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_016_local_clash,data/real/candidates/3DVZ/decoy_016_local_clash.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_017_backbone_shift,data/real/candidates/3DVZ/decoy_017_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_018_segment_bend,data/real/candidates/3DVZ/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_019_small_noise,data/real/candidates/3DVZ/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_020_medium_noise,data/real/candidates/3DVZ/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_021_large_noise,data/real/candidates/3DVZ/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_022_loop_distortion,data/real/candidates/3DVZ/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_023_partial_collapse,data/real/candidates/3DVZ/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_024_over_expansion,data/real/candidates/3DVZ/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_025_local_clash,data/real/candidates/3DVZ/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_026_backbone_shift,data/real/candidates/3DVZ/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_027_segment_bend,data/real/candidates/3DVZ/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_028_small_noise,data/real/candidates/3DVZ/decoy_028_small_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_029_medium_noise,data/real/candidates/3DVZ/decoy_029_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,decoy_030_large_noise,data/real/candidates/3DVZ/decoy_030_large_noise.pdb,synthetic_decoy,data/real/candidates/3DVZ/native.pdb,True
3DVZ,template_1L2X_001,data/real/candidates/3DVZ/template_1L2X_001.pdb,template,data/real/candidates/3DVZ/native.pdb,True
3DVZ,template_1Q9A_002,data/real/candidates/3DVZ/template_1Q9A_002.pdb,template,data/real/candidates/3DVZ/native.pdb,True
3DVZ,template_483D_003,data/real/candidates/3DVZ/template_483D_003.pdb,template,data/real/candidates/3DVZ/native.pdb,True
3DVZ,template_6Y0Y_004,data/real/candidates/3DVZ/template_6Y0Y_004.pdb,template,data/real/candidates/3DVZ/native.pdb,True
3DVZ,template_7UCR_005,data/real/candidates/3DVZ/template_7UCR_005.pdb,template,data/real/candidates/3DVZ/native.pdb,True
3DW4,decoy_001_small_noise,data/real/candidates/3DW4/decoy_001_small_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_002_medium_noise,data/real/candidates/3DW4/decoy_002_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_003_large_noise,data/real/candidates/3DW4/decoy_003_large_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_004_loop_distortion,data/real/candidates/3DW4/decoy_004_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_005_partial_collapse,data/real/candidates/3DW4/decoy_005_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_006_over_expansion,data/real/candidates/3DW4/decoy_006_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_007_local_clash,data/real/candidates/3DW4/decoy_007_local_clash.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_008_backbone_shift,data/real/candidates/3DW4/decoy_008_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_009_segment_bend,data/real/candidates/3DW4/decoy_009_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_010_small_noise,data/real/candidates/3DW4/decoy_010_small_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_011_medium_noise,data/real/candidates/3DW4/decoy_011_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_012_large_noise,data/real/candidates/3DW4/decoy_012_large_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_013_loop_distortion,data/real/candidates/3DW4/decoy_013_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_014_partial_collapse,data/real/candidates/3DW4/decoy_014_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_015_over_expansion,data/real/candidates/3DW4/decoy_015_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_016_local_clash,data/real/candidates/3DW4/decoy_016_local_clash.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_017_backbone_shift,data/real/candidates/3DW4/decoy_017_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_018_segment_bend,data/real/candidates/3DW4/decoy_018_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_019_small_noise,data/real/candidates/3DW4/decoy_019_small_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_020_medium_noise,data/real/candidates/3DW4/decoy_020_medium_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_021_large_noise,data/real/candidates/3DW4/decoy_021_large_noise.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_022_loop_distortion,data/real/candidates/3DW4/decoy_022_loop_distortion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_023_partial_collapse,data/real/candidates/3DW4/decoy_023_partial_collapse.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_024_over_expansion,data/real/candidates/3DW4/decoy_024_over_expansion.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_025_local_clash,data/real/candidates/3DW4/decoy_025_local_clash.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_026_backbone_shift,data/real/candidates/3DW4/decoy_026_backbone_shift.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
3DW4,decoy_027_segment_bend,data/real/candidates/3DW4/decoy_027_segment_bend.pdb,synthetic_decoy,data/real/candidates/3DW4/native.pdb,True
