target_id,candidate_id,candidate_path,candidate_source,native_path,has_native,num_residues,radius_of_gyration,end_to_end_distance,contact_density,long_range_contact_density,clashes_per_residue,backbone_break_fraction,compactness,true_rmsd,true_tm_like,contact_map_precision,contact_map_recall,contact_map_f1,multi_metric_quality,aligned_residue_count,usalign_tm,usalign_rmsd,usalign_aligned,usalign_coverage,usalign_seq_id,label_metric,true_quality,true_rmsd_used,score_contact,score_low_clash,score_compact,score_hybrid,size_deviation,score_plausibility
R1108,casp15_R1108TS232_1,data/casp15_rna/candidates/R1108/casp15_R1108TS232_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.673377703880725,36.835123862965354,0.08226768968456948,0.15335801163405605,0.0,0.0,3.043216491955392,5.101604584899021,0.24255189543197953,0.8344827586206897,0.8612099644128114,0.8476357267950962,0.4119494500693156,69,0.4646,3.23,63.0,0.9130434782608695,0.81,usalign_tm,0.4646,3.23,0.8236641026220118,0.14976494322440448,-0.38239140714540365,0.35850547578963887,0.07746520779253219,0.7455520833436886
R1108,casp15_R1108TS232_2,data/casp15_rna/candidates/R1108/casp15_R1108TS232_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.677683655399534,37.40897266699529,0.08567774936061381,0.15864621893178213,0.0,0.0,3.04263865771549,4.340501592849496,0.30669655440818966,0.8333333333333334,0.8896797153024911,0.8605851979345955,0.45752831974570196,69,0.5222,3.25,64.0,0.927536231884058,0.828,usalign_tm,0.5222,3.25,0.9100056161620769,0.14976494322440448,-0.38257402117300676,0.3985009498210532,0.07727531360250905,0.7694672174878396
R1108,casp15_R1108TS232_3,data/casp15_rna/candidates/R1108/casp15_R1108TS232_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.112628734021435,36.472929495723264,0.08312020460358056,0.16234796404019036,0.0,0.0,3.1203887022916996,6.115797273967827,0.18221988296909689,0.7980456026058632,0.8718861209964412,0.8333333333333334,0.36844292392991296,69,0.5221,3.23,60.0,0.8695652173913043,0.817,usalign_tm,0.5221,3.23,0.8787821153553361,0.14976494322440448,-0.3581275403534534,0.38721146485200547,0.10250777440519299,0.6807920468535088
R1108,casp15_R1108TS232_4,data/casp15_rna/candidates/R1108/casp15_R1108TS232_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.57265753606087,37.48611461594814,0.08482523444160273,0.1560021152829191,0.0,0.0,3.0567954541007785,4.148724446451005,0.32624213229337845,0.8305084745762712,0.8718861209964412,0.8506944444444444,0.4672657193240293,69,0.5368,2.96,65.0,0.9420289855072463,0.923,usalign_tm,0.5368,2.96,0.8826387490963179,0.14976494322440448,-0.3781041109671009,0.3859630747417508,0.0819173253605423,0.7386125485170986
R1108,casp15_R1108TS232_5,data/casp15_rna/candidates/R1108/casp15_R1108TS232_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.626911862726747,37.579227719579336,0.08610400682011936,0.15758857747223692,0.0,0.0,3.0494659354817912,4.700163128335436,0.2739201130913552,0.8355704697986577,0.8861209964412812,0.8601036269430051,0.43607916159228244,69,0.5172,3.29,64.0,0.927536231884058,0.859,usalign_tm,0.5172,3.29,0.9132823700696195,0.14976494322440448,-0.3804172935200125,0.3999156078902955,0.0795166674142882,0.7555272059917368
R1108,casp15_R1108TS235_1,data/casp15_rna/candidates/R1108/casp15_R1108TS235_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,32.25524645065548,72.95629122974934,0.058823529411764705,0.05817028027498678,0.0,0.0,2.1391868131086937,33.87311897846396,0.007211271402435382,0.7090909090909091,0.2775800711743772,0.3989769820971867,0.124380421040739,69,0.2899,3.39,40.0,0.5797101449275363,0.95,usalign_tm,0.2899,3.39,-0.027210049258986374,0.14976494322440448,-0.6929152689887994,-0.06789420898860898,0.2750240550010674,-0.49174799725252155
R1108,casp15_R1108TS235_2,data/casp15_rna/candidates/R1108/casp15_R1108TS235_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,27.553979803977814,31.704750401162286,0.06351236146632566,0.07033315705975675,0.0,0.0,2.5041753672862708,20.16339422983459,0.020087477485625217,0.518796992481203,0.24555160142348753,0.3333333333333333,0.11305686036565638,69,0.2568,4.03,34.0,0.4927536231884058,0.765,usalign_tm,0.2568,4.03,0.11290103997735113,0.14976494322440448,-0.5602809608077085,0.006977210336559125,0.11749032701046858,0.21613458972410465
R1108,casp15_R1108TS235_3,data/casp15_rna/candidates/R1108/casp15_R1108TS235_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.202638681057138,31.040812199425453,0.06606990622335891,0.09148598625066102,0.0,0.0,2.633322475898589,19.55134016451902,0.02133758308151952,0.6878612716763006,0.4234875444839858,0.5242290748898678,0.171138151469948,69,,,,,,usalign_tm,,,0.25281652798205545,0.14976494322440448,-0.5160730561489444,0.07780622220118741,0.06720346306315017,0.5176250984039719
R1108,casp15_R1108TS235_4,data/casp15_rna/candidates/R1108/casp15_R1108TS235_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,27.27949943019374,42.68894830046765,0.06820119352088662,0.10100475938656796,0.0,0.0,2.5293718327637995,24.13932976156073,0.014100919223930941,0.5445026178010471,0.3701067615658363,0.4406779661016949,0.1413689873260636,69,0.2243,2.84,24.0,0.34782608695652173,0.958,usalign_tm,0.2243,2.84,0.3339529707440869,0.14976494322440448,-0.5515615168835424,0.11378958784424635,0.10747882782370288,0.39187181941473537
R1108,casp15_R1108TS235_5,data/casp15_rna/candidates/R1108/casp15_R1108TS235_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.1983276850925,25.96201246051623,0.07203751065643649,0.10206240084611316,0.0,0.0,2.6337557952413473,20.815959862470923,0.01887115742604658,0.5906735751295337,0.40569395017793597,0.4810126582278481,0.1565700497952847,69,0.2267,2.75,25.0,0.36231884057971014,0.96,usalign_tm,0.2267,2.75,0.40969566535791174,0.14976494322440448,-0.5159266742486751,0.15072530667676662,0.06703892426650881,0.5645608130378412
R1108,casp15_R1108TS238_1,data/casp15_rna/candidates/R1108/casp15_R1108TS238_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.78205288209052,41.4326789503165,0.08397271952259165,0.15864621893178213,0.0,0.0,3.028699710619262,9.705398633090368,0.08128655090595133,0.77,0.8220640569395018,0.7951807228915664,0.2913904749563383,69,0.3886,2.69,45.0,0.6521739130434783,0.956,usalign_tm,0.3886,2.69,0.8783978367535301,0.14976494322440448,-0.3869835159671242,0.3839275535727057,0.07268358395262808,0.7885499421718698
R1108,casp15_R1108TS245_1,data/casp15_rna/candidates/R1108/casp15_R1108TS245_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.602367389677024,8.598465502634758,0.07374254049445865,0.12374405076679006,0.0,0.0,2.804608032328786,22.878631551871127,0.01567273549885108,0.39316239316239315,0.3274021352313167,0.3572815533980582,0.11737174409367065,69,0.1926,2.88,22.0,0.3188405797101449,0.318,usalign_tm,0.1926,2.88,0.5361198591306395,0.14976494322440448,-0.4591158358782449,0.21664574823856192,0.004186018010583936,0.9205870104527434
R1108,casp15_R1108TS248_1,data/casp15_rna/candidates/R1108/casp15_R1108TS248_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,32.15857406954007,44.60395095728629,0.06692242114236999,0.06874669487043893,0.0,0.0,2.1456174550891514,29.20849568587549,0.0096744212576332,0.5538461538461539,0.25622775800711745,0.3503649635036496,0.11139786286855646,69,0.2849,3.27,32.0,0.463768115942029,0.844,usalign_tm,0.2849,3.27,0.16917881237755372,0.14976494322440448,-0.6904576582334656,0.02295479622487752,0.2720224490439418,-0.4330217427433292
R1108,casp15_R1108TS248_2,data/casp15_rna/candidates/R1108/casp15_R1108TS248_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,34.711160606918185,58.18091534171665,0.06095481670929241,0.06874669487043893,0.0,0.0,1.9878332157644591,33.68628746740684,0.007290898978410389,0.5384615384615384,0.2491103202846975,0.34063260340632606,0.10692886535786457,69,0.2717,3.22,29.0,0.42028985507246375,0.276,usalign_tm,0.2717,3.22,0.05855158444763929,0.14976494322440448,-0.7523339809076055,-0.030788157049139855,0.34840461091370445,-0.7504576278829287
R1108,casp15_R1108TS248_3,data/casp15_rna/candidates/R1108/casp15_R1108TS248_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,36.36214232488739,58.63244079858862,0.06436487638533675,0.0597567424643046,0.0,0.0,1.897577911827168,32.77346493827854,0.0076995236942622005,0.6283185840707964,0.2526690391459075,0.3604060913705584,0.11312651781243795,69,0.2639,3.73,35.0,0.5072463768115942,0.771,usalign_tm,0.2639,3.73,0.08245302023568282,0.14976494322440448,-0.7893933921497364,-0.024263806152994963,0.3948715317498257,-0.9828831762009909
R1108,casp15_R1108TS248_4,data/casp15_rna/candidates/R1108/casp15_R1108TS248_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,33.25435161723773,48.502696718842344,0.0639386189258312,0.06504494976203067,0.0,0.0,2.0749163513781097,31.429199483037483,0.008366616796017608,0.5691056910569106,0.2491103202846975,0.3465346534653465,0.1093986969570154,69,0.2836,2.9,32.0,0.463768115942029,0.188,usalign_tm,0.2836,2.9,0.09767703010651693,0.14976494322440448,-0.7177648522750882,-0.01180515364486355,0.30552897859464956,-0.5884593719905715
R1108,casp15_R1108TS248_5,data/casp15_rna/candidates/R1108/casp15_R1108TS248_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.36026622052538,30.676031360004835,0.08184143222506395,0.1274457958751983,0.0,0.0,2.617575892640165,19.228935459129648,0.022043196249791303,0.4896265560165975,0.4199288256227758,0.4521072796934865,0.1499602614704103,69,0.2647,3.56,32.0,0.463768115942029,0.375,usalign_tm,0.2647,3.56,0.7024449796273177,0.14976494322440448,-0.5214009408661531,0.2876065792415572,0.07320115334612476,0.6499558476875026
R1108,casp15_R1108TS285_1,data/casp15_rna/candidates/R1108/casp15_R1108TS285_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.73205594942005,11.377130965230208,0.07971014492753623,0.12004230565838181,0.0,0.0,2.5811706196255484,22.07687753500277,0.016812276665115377,0.4933920704845815,0.398576512455516,0.4409448818897638,0.14321144439925412,69,,,,,,usalign_tm,,,0.6305589187544743,0.14976494322440448,-0.5337829679832997,0.2527251896865189,0.08720678697196194,0.5593736342301823
R1108,casp15_R1108TS285_2,data/casp15_rna/candidates/R1108/casp15_R1108TS285_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,27.945379629514452,25.427464285689204,0.08525149190110827,0.1337916446324696,0.0,0.0,2.4691021716528634,22.756633222428814,0.015838560339238434,0.41106719367588934,0.3701067615658363,0.3895131086142322,0.12714899680477465,69,0.1822,4.16,25.0,0.36231884057971014,0.88,usalign_tm,0.1822,4.16,0.7934116841119767,0.14976494322440448,-0.57249969251256,0.32620216551185865,0.13159522186078787,0.43502765079521183
R1108,casp15_R1108TS285_3,data/casp15_rna/candidates/R1108/casp15_R1108TS285_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.87593176213177,16.65853144787979,0.08098891730605286,0.11581173982020095,0.0,0.0,2.773765336150031,21.34050610433901,0.017971325800137935,0.4703196347031963,0.3665480427046263,0.412,0.13528136177008965,69,0.2106,4.68,29.0,0.42028985507246375,0.793,usalign_tm,0.2106,4.68,0.635763989532508,0.14976494322440448,-0.46924460550106467,0.25897694681299943,0.01524408446713954,0.8399419673124826
R1108,casp15_R1108TS285_4,data/casp15_rna/candidates/R1108/casp15_R1108TS285_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,25.39840647321603,10.887841154241734,0.07715260017050299,0.12162876784769963,0.0,0.0,2.716705764830498,21.596077476973075,0.01755591489163213,0.4956521739130435,0.40569395017793597,0.44618395303326813,0.14526653058954134,69,0.2036,3.8,25.0,0.36231884057971014,0.96,usalign_tm,0.2036,3.8,0.5900850360585453,0.14976494322440448,-0.48812588382604927,0.23826103563621662,0.03602977913133287,0.7789974508014172
R1108,casp15_R1108TS285_5,data/casp15_rna/candidates/R1108/casp15_R1108TS285_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.06847296006518,12.491597896186057,0.0741687979539642,0.11686938127974617,0.0,0.0,2.646875306383584,22.07745376376557,0.016811413818434075,0.5113122171945701,0.40213523131672596,0.45019920318725104,0.14598717993815746,69,0.2217,4.14,28.0,0.4057971014492754,0.143,usalign_tm,0.2217,4.14,0.5139580628429141,0.14976494322440448,-0.5115005333201988,0.20121034523562667,0.06206999597539031,0.6499638071181713
R1108,casp15_R1108TS287_1,data/casp15_rna/candidates/R1108/casp15_R1108TS287_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.156101361449203,37.58612948948056,0.07800511508951406,0.14436805922792173,0.0,0.0,2.9797760833391695,6.020554938173964,0.1869444405809852,0.7692307692307693,0.7473309608540926,0.7581227436823105,0.34895070948233353,69,0.5078,3.61,60.0,0.8695652173913043,0.8,usalign_tm,0.5078,3.61,0.7053305310715938,0.14976494322440448,-0.40252760677750865,0.3016971810098912,0.05639835211314059,0.7937895013550494
R1108,casp15_R1108TS287_2,data/casp15_rna/candidates/R1108/casp15_R1108TS287_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.212852050057027,37.52452271515256,0.0741687979539642,0.14436805922792173,0.0,0.0,2.972491138905068,5.711490522701054,0.2034954556288999,0.7912087912087912,0.7686832740213523,0.7797833935018049,0.36620706420932636,69,0.5197,3.67,61.0,0.8840579710144928,0.787,usalign_tm,0.5197,3.67,0.6342130274023631,0.14976494322440448,-0.40485137911658664,0.269511437649847,0.05395056268644627,0.8039622456748938
R1108,casp15_R1108TS287_3,data/casp15_rna/candidates/R1108/casp15_R1108TS287_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.725320503794496,56.172264072226966,0.06649616368286446,0.10259122157588578,0.0,0.0,2.908285141213556,16.701306064661573,0.029012045556556287,0.7319587628865979,0.505338078291815,0.5978947368421053,0.19822625066439314,69,0.4014,3.94,53.0,0.7681159420289855,0.736,usalign_tm,0.4014,3.94,0.30928297775243124,0.14976494322440448,-0.42543925697238094,0.11254646394068696,0.03211380212865578,0.7120183846151783
R1108,casp15_R1108TS287_4,data/casp15_rna/candidates/R1108/casp15_R1108TS287_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.26656876746763,37.28364823887276,0.07757885763000852,0.14489687995769435,0.0,0.0,2.9656283968631647,5.806408105875944,0.198204634662693,0.7883211678832117,0.7686832740213523,0.7783783783783783,0.362346526044264,69,0.5052,3.48,60.0,0.8695652173913043,0.8,usalign_tm,0.5052,3.48,0.6997411816917541,0.14976494322440448,-0.40704270117240127,0.2989424682711998,0.051639142260733184,0.8158808508594723
R1108,casp15_R1108TS287_5,data/casp15_rna/candidates/R1108/casp15_R1108TS287_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.132794118630155,51.80021768294029,0.06777493606138107,0.10840824960338445,0.0,0.0,2.9827783303380566,15.745086866572649,0.032524833528147744,0.7609756097560976,0.5551601423487544,0.6419753086419753,0.2137337343858886,69,0.4146,3.64,54.0,0.782608695652174,0.741,usalign_tm,0.4146,3.64,0.3584273625041094,0.14976494322440448,-0.40157064518254426,0.13780329296676974,0.05740538607007606,0.6323478865916181
R1108,casp15_R1108TS385_1,data/casp15_rna/candidates/R1108/casp15_R1108TS385_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.49085310588041,8.581326121293841,0.07800511508951406,0.1285034373347435,0.0,0.0,2.817378262991353,22.890832851014025,0.01565629366367949,0.3950617283950617,0.3416370106761566,0.366412213740458,0.12010025500352907,69,0.212,3.9,27.0,0.391304347826087,0.815,usalign_tm,0.212,3.9,0.6359526669026809,0.14976494322440448,-0.4549373773177942,0.2629317380876905,0.0003569504262839196,0.9573135545115943
R1108,casp15_R1108TS385_2,data/casp15_rna/candidates/R1108/casp15_R1108TS385_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.920159116233542,36.58546517402779,0.07289002557544758,0.10523532522474881,0.0,0.0,3.0104501735626936,22.04976771490636,0.01685294576120368,0.36683417085427134,0.2597864768683274,0.30416666666666664,0.10220441474478238,69,0.1667,4.79,27.0,0.391304347826087,0.556,usalign_tm,0.1667,4.79,0.43937512789596794,0.14976494322440448,-0.392769384183583,0.17423062748807236,0.06663982158364545,0.5800950128375943
R1108,casp15_R1108TS385_3,data/casp15_rna/candidates/R1108/casp15_R1108TS385_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,20.77712001150002,33.03936332619017,0.08226768968456948,0.14595452141723955,0.0,0.0,3.320960587456216,20.636182381110203,0.01919505279755366,0.322463768115942,0.3167259786476868,0.31956912028725315,0.10834752040458581,69,0.2062,4.32,30.0,0.43478260869565216,0.867,usalign_tm,0.2062,4.32,0.7912877660098525,0.14976494322440448,-0.29612871025650234,0.34928924105387205,0.16480427383339968,0.3502041698963364
R1108,casp15_R1108TS385_4,data/casp15_rna/candidates/R1108/casp15_R1108TS385_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,19.672320558112784,28.430354623184005,0.09121909633418585,0.17398202009518773,0.0,0.0,3.5074660505203403,21.18229847426629,0.01823586524577511,0.3069908814589666,0.3594306049822064,0.33114754098360655,0.11119757470483578,69,0.1947,4.23,29.0,0.42028985507246375,0.724,usalign_tm,0.1947,4.23,1.0797961679364703,0.14976494322440448,-0.23967359152057527,0.4899280609191861,0.2194440557229722,0.24569479071385844
R1108,casp15_R1108TS385_5,data/casp15_rna/candidates/R1108/casp15_R1108TS385_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,20.859679479921088,26.027118645751013,0.08056265984654731,0.1327340031729244,0.0,0.0,3.307816726455487,23.309206803886948,0.015107726654293703,0.35856573705179284,0.3202846975088968,0.33834586466165417,0.11132378172378715,69,0.1783,3.71,26.0,0.37681159420289856,0.423,usalign_tm,0.1783,3.71,0.7018650997938782,0.14976494322440448,-0.3001483494660008,0.3058283596566587,0.16083857149176328,0.3088703069589061
R1108,casp15_R1108TS416_1,data/casp15_rna/candidates/R1108/casp15_R1108TS416_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.708415455793418,37.701068685118194,0.07203751065643649,0.14806980433633,0.0,0.0,3.0385209877722046,4.98064906985332,0.2514771608017921,0.8,0.797153024911032,0.7985739750445633,0.40303234703453383,69,0.5089,2.58,61.0,0.8840579710144928,0.689,usalign_tm,0.5089,2.58,0.6108914714477591,0.14976494322440448,-0.3838757497290558,0.2614836274573453,0.07592107493946232,0.7288433753572416
R1108,casp15_R1108TS416_2,data/casp15_rna/candidates/R1108/casp15_R1108TS416_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.919287927626176,39.29750475539127,0.06777493606138107,0.14806980433633,0.0,0.0,3.01056460424606,4.452967364467359,0.29592673733765923,0.7892857142857143,0.7864768683274022,0.7878787878787877,0.4287160156331148,69,0.4728,2.88,64.0,0.927536231884058,0.766,usalign_tm,0.4728,2.88,0.5318720229263916,0.14976494322440448,-0.39273305935079883,0.2252231143541096,0.06667783201630373,0.7672572789055087
R1108,casp15_R1108TS416_3,data/casp15_rna/candidates/R1108/casp15_R1108TS416_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.754315320166434,38.921452850581005,0.07075873827791987,0.14595452141723955,0.0,0.0,3.0323917022656257,4.370442596782875,0.3037809031464024,0.822463768115942,0.8078291814946619,0.8150807899461401,0.44198182402900354,69,0.5143,2.68,65.0,0.9420289855072463,0.785,usalign_tm,0.5143,2.68,0.5779352550021605,0.14976494322440448,-0.3858147635792176,0.2460369536092218,0.07390184383806542,0.7279846964034355
R1108,casp15_R1108TS416_4,data/casp15_rna/candidates/R1108/casp15_R1108TS416_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,22.58310715085175,39.82106284367609,0.07161125319693094,0.15071390798519302,0.0,0.0,3.0553810192596353,4.6585269792181965,0.2774736921278089,0.8210526315789474,0.8327402135231317,0.8268551236749115,0.42841443698554926,69,0.5348,2.83,62.0,0.8985507246376812,0.71,usalign_tm,0.5348,2.83,0.6145525039571077,0.14976494322440448,-0.3785503271600857,0.26413246154303105,0.08145450006902699,0.7174100449308951
R1108,casp15_R1108TS416_5,data/casp15_rna/candidates/R1108/casp15_R1108TS416_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.061797836987953,47.486273922050366,0.06734867860187553,0.15388683236382866,0.0,0.0,2.8676160276900307,6.60655784930563,0.16033270870144106,0.7525773195876289,0.7793594306049823,0.7657342657342657,0.3339365403762164,69,0.3396,4.18,61.0,0.8840579710144928,0.984,usalign_tm,0.3396,4.18,0.5494086282695227,0.14976494322440448,-0.4385835205733519,0.230798218438186,0.01803122482839914,0.9948657917428525
R1108,casp15_R1108TS434_1,data/casp15_rna/candidates/R1108/casp15_R1108TS434_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.2937447359938,38.12895500797262,0.061381074168797956,0.11475409836065574,0.0,0.0,2.840237184905128,25.302838475278037,0.01285020195080069,0.543778801843318,0.4199288256227758,0.4738955823293172,0.1505213059668156,69,0.213,3.3,28.0,0.4057971014492754,0.321,usalign_tm,0.213,3.3,0.2676493353896233,0.14976494322440448,-0.4474797137405264,0.09476266955647036,0.00843775671326119,0.8636031278171513
R1108,casp15_R1108TS434_2,data/casp15_rna/candidates/R1108/casp15_R1108TS434_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.00741536919335,22.628510092359154,0.06436487638533675,0.12215758857747223,0.0,0.0,2.9990329593195937,25.795748674332938,0.012369822161406127,0.5411255411255411,0.44483985765124556,0.48828125000000006,0.15452475940491397,69,0.2318,4.09,36.0,0.5217391304347826,0.333,usalign_tm,0.2318,4.09,0.35533928596674,0.14976494322440448,-0.3963965762056415,0.1398280564108403,0.06284008432683441,0.6698893591359508
R1108,casp15_R1108TS434_3,data/casp15_rna/candidates/R1108/casp15_R1108TS434_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.726188367847328,42.36078975892683,0.06010230179028133,0.10787942887361185,0.0,0.0,2.7905634375559734,18.34853051360766,0.024156986600493504,0.6666666666666666,0.48398576512455516,0.5608247422680411,0.1839494639707331,69,0.3093,3.71,41.0,0.5942028985507246,0.659,usalign_tm,0.3093,3.71,0.21387975969335085,0.14976494322440448,-0.46372155163323564,0.0678162628003684,0.009206284115052199,0.8303454711076103
R1108,casp15_R1108TS434_4,data/casp15_rna/candidates/R1108/casp15_R1108TS434_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,24.253500034501116,54.58150143592607,0.06223358908780904,0.12109994711792703,0.0,0.0,2.8449500920236646,25.425956451733658,0.01272763642009346,0.5545851528384279,0.45195729537366547,0.4980392156862745,0.1576847283789431,69,0.2154,3.5,29.0,0.42028985507246375,0.31,usalign_tm,0.2154,3.5,0.31120437076146196,0.14976494322440448,-0.4459455761198128,0.11586829617347091,0.010095717361770618,0.8844639709179525
R1108,casp15_R1108TS434_5,data/casp15_rna/candidates/R1108/casp15_R1108TS434_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.35277143666586,42.0563490807274,0.06734867860187553,0.13220518244315177,0.0,0.0,2.9546812990676887,24.26870804074265,0.013953066085617744,0.496,0.4412811387900356,0.4670433145009416,0.14918248730593403,69,0.2515,3.94,27.0,0.391304347826087,0.852,usalign_tm,0.2515,3.94,0.4545922139053419,0.14976494322440448,-0.4105426928500019,0.18557552410104625,0.04794098750068887,0.7757476849968512
R1108,casp15_R1108TS439_1,data/casp15_rna/candidates/R1108/casp15_R1108TS439_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,28.39551283069729,28.204836269689636,0.056692242114237,0.08672659968270756,0.0,0.0,2.4299613104872493,14.582274241361526,0.03771537264322593,0.75,0.4377224199288256,0.5528089887640448,0.1903576888473103,69,0.2808,4.29,46.0,0.6666666666666666,0.761,usalign_tm,0.2808,4.29,0.058160381984373,0.14976494322440448,-0.5862518924471258,-0.015934484375359104,0.1475744781147732,0.1627986177915198
R1108,casp15_R1108TS439_2,data/casp15_rna/candidates/R1108/casp15_R1108TS439_2.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,29.989861956265315,38.96364153926068,0.05711849957374254,0.09465891062929667,0.0,0.0,2.300777436049767,18.189627001644645,0.024570482497539275,0.770949720670391,0.49110320284697506,0.6,0.19597081362340052,69,0.2744,4.76,47.0,0.6811594202898551,0.787,usalign_tm,0.2744,4.76,0.10075125892096624,0.14976494322440448,-0.6325890803039501,0.0017230826365001312,0.2022027341080368,-0.029541488977649258
R1108,casp15_R1108TS439_3,data/casp15_rna/candidates/R1108/casp15_R1108TS439_3.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,26.022673936885443,28.549118848048533,0.05924978687127025,0.09836065573770492,0.0,0.0,2.651533716935341,15.702349003436973,0.0326963266521771,0.6827956989247311,0.45195729537366547,0.5438972162740898,0.18442177720614206,69,0.2495,3.94,38.0,0.5507246376811594,0.684,usalign_tm,0.2495,3.94,0.15644915148772964,0.14976494322440448,-0.5099316183295746,0.03640122849249723,0.06031157683091015,0.576330762642879
R1108,casp15_R1108TS439_4,data/casp15_rna/candidates/R1108/casp15_R1108TS439_4.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,31.055536049523464,60.713476049391204,0.05711849957374254,0.05076679005817028,0.0,0.0,2.2218260109289845,26.552584134692484,0.01168283197208127,0.71875,0.24555160142348753,0.36604774535809015,0.11740816438927987,69,0.1664,4.73,28.0,0.4057971014492754,0.464,usalign_tm,0.1664,4.73,-0.09119416527969264,0.14976494322440448,-0.6617046413768543,-0.09623146850249932,0.2371204315073916,-0.36660103288468876
R1108,casp15_R1108TS439_5,data/casp15_rna/candidates/R1108/casp15_R1108TS439_5.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,28.463928118672754,34.90604724113001,0.04731457800511509,0.05288207297726071,0.0,0.0,2.4241207077323343,23.22398793184596,0.015217113391583707,0.67,0.23843416370106763,0.35170603674540685,0.11540293472815145,69,0.2282,3.84,31.0,0.4492753623188406,0.903,usalign_tm,0.2282,3.84,-0.26368851498964946,0.14976494322440448,-0.5883148705523421,-0.16831340436239678,0.14998094992841882,0.0047914747116964765
R1108,casp15_R1108TS470_1,data/casp15_rna/candidates/R1108/casp15_R1108TS470_1.pdb,casp,data/casp15_rna/natives/R1108_7QR3.pdb,True,69,23.599948697696814,41.85481578026594,0.06265984654731457,0.1274457958751983,0.0,0.0,2.92373504536469,4.896766521782387,0.2579254165254784,0.8962655601659751,0.7686832740213523,0.8275862068965516,0.41592738281052644,69,0.4531,3.19,59.0,0.855072463768116,0.61,usalign_tm,0.4531,3.19,0.34685746128116374,0.14976494322440448,-0.420467250634827,0.13527740445399927,0.037412117447337856,0.7986911546063512
