target_id,candidate_id,candidate_path,candidate_source,native_path,has_native
R1116,casp15_R1116TS285_3,data/casp15_rna/candidates/R1116/casp15_R1116TS285_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS285_4,data/casp15_rna/candidates/R1116/casp15_R1116TS285_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS285_5,data/casp15_rna/candidates/R1116/casp15_R1116TS285_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS287_1,data/casp15_rna/candidates/R1116/casp15_R1116TS287_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS287_2,data/casp15_rna/candidates/R1116/casp15_R1116TS287_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS287_3,data/casp15_rna/candidates/R1116/casp15_R1116TS287_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS287_4,data/casp15_rna/candidates/R1116/casp15_R1116TS287_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS287_5,data/casp15_rna/candidates/R1116/casp15_R1116TS287_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS385_1,data/casp15_rna/candidates/R1116/casp15_R1116TS385_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS385_2,data/casp15_rna/candidates/R1116/casp15_R1116TS385_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS385_3,data/casp15_rna/candidates/R1116/casp15_R1116TS385_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS385_4,data/casp15_rna/candidates/R1116/casp15_R1116TS385_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS385_5,data/casp15_rna/candidates/R1116/casp15_R1116TS385_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS392_1,data/casp15_rna/candidates/R1116/casp15_R1116TS392_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS392_2,data/casp15_rna/candidates/R1116/casp15_R1116TS392_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS392_3,data/casp15_rna/candidates/R1116/casp15_R1116TS392_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS392_4,data/casp15_rna/candidates/R1116/casp15_R1116TS392_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS392_5,data/casp15_rna/candidates/R1116/casp15_R1116TS392_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS416_1,data/casp15_rna/candidates/R1116/casp15_R1116TS416_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS416_2,data/casp15_rna/candidates/R1116/casp15_R1116TS416_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS416_3,data/casp15_rna/candidates/R1116/casp15_R1116TS416_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS416_4,data/casp15_rna/candidates/R1116/casp15_R1116TS416_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS416_5,data/casp15_rna/candidates/R1116/casp15_R1116TS416_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS434_1,data/casp15_rna/candidates/R1116/casp15_R1116TS434_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS434_2,data/casp15_rna/candidates/R1116/casp15_R1116TS434_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS434_3,data/casp15_rna/candidates/R1116/casp15_R1116TS434_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS434_4,data/casp15_rna/candidates/R1116/casp15_R1116TS434_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS434_5,data/casp15_rna/candidates/R1116/casp15_R1116TS434_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS439_1,data/casp15_rna/candidates/R1116/casp15_R1116TS439_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS439_2,data/casp15_rna/candidates/R1116/casp15_R1116TS439_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS439_3,data/casp15_rna/candidates/R1116/casp15_R1116TS439_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS439_4,data/casp15_rna/candidates/R1116/casp15_R1116TS439_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS439_5,data/casp15_rna/candidates/R1116/casp15_R1116TS439_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS470_1,data/casp15_rna/candidates/R1116/casp15_R1116TS470_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS470_2,data/casp15_rna/candidates/R1116/casp15_R1116TS470_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS470_3,data/casp15_rna/candidates/R1116/casp15_R1116TS470_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS470_4,data/casp15_rna/candidates/R1116/casp15_R1116TS470_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS470_5,data/casp15_rna/candidates/R1116/casp15_R1116TS470_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS489_1,data/casp15_rna/candidates/R1116/casp15_R1116TS489_1.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS489_2,data/casp15_rna/candidates/R1116/casp15_R1116TS489_2.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS489_3,data/casp15_rna/candidates/R1116/casp15_R1116TS489_3.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS489_4,data/casp15_rna/candidates/R1116/casp15_R1116TS489_4.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1116,casp15_R1116TS489_5,data/casp15_rna/candidates/R1116/casp15_R1116TS489_5.pdb,casp,data/casp15_rna/natives/R1116_8S95.pdb,True
R1117,casp15_R1117TS029_1,data/casp15_rna/candidates/R1117/casp15_R1117TS029_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS029_2,data/casp15_rna/candidates/R1117/casp15_R1117TS029_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS035_1,data/casp15_rna/candidates/R1117/casp15_R1117TS035_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS035_2,data/casp15_rna/candidates/R1117/casp15_R1117TS035_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS035_3,data/casp15_rna/candidates/R1117/casp15_R1117TS035_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS035_4,data/casp15_rna/candidates/R1117/casp15_R1117TS035_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS035_5,data/casp15_rna/candidates/R1117/casp15_R1117TS035_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS046_1,data/casp15_rna/candidates/R1117/casp15_R1117TS046_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS046_2,data/casp15_rna/candidates/R1117/casp15_R1117TS046_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS046_3,data/casp15_rna/candidates/R1117/casp15_R1117TS046_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS046_4,data/casp15_rna/candidates/R1117/casp15_R1117TS046_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS046_5,data/casp15_rna/candidates/R1117/casp15_R1117TS046_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS054_1,data/casp15_rna/candidates/R1117/casp15_R1117TS054_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS054_2,data/casp15_rna/candidates/R1117/casp15_R1117TS054_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS054_3,data/casp15_rna/candidates/R1117/casp15_R1117TS054_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS054_4,data/casp15_rna/candidates/R1117/casp15_R1117TS054_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS054_5,data/casp15_rna/candidates/R1117/casp15_R1117TS054_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS076_1,data/casp15_rna/candidates/R1117/casp15_R1117TS076_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS076_2,data/casp15_rna/candidates/R1117/casp15_R1117TS076_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS076_3,data/casp15_rna/candidates/R1117/casp15_R1117TS076_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS076_4,data/casp15_rna/candidates/R1117/casp15_R1117TS076_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS076_5,data/casp15_rna/candidates/R1117/casp15_R1117TS076_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS081_1,data/casp15_rna/candidates/R1117/casp15_R1117TS081_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS081_2,data/casp15_rna/candidates/R1117/casp15_R1117TS081_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS081_3,data/casp15_rna/candidates/R1117/casp15_R1117TS081_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS081_4,data/casp15_rna/candidates/R1117/casp15_R1117TS081_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS081_5,data/casp15_rna/candidates/R1117/casp15_R1117TS081_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS091_1,data/casp15_rna/candidates/R1117/casp15_R1117TS091_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS091_2,data/casp15_rna/candidates/R1117/casp15_R1117TS091_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS091_3,data/casp15_rna/candidates/R1117/casp15_R1117TS091_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS091_4,data/casp15_rna/candidates/R1117/casp15_R1117TS091_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS091_5,data/casp15_rna/candidates/R1117/casp15_R1117TS091_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS097_1,data/casp15_rna/candidates/R1117/casp15_R1117TS097_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS110_1,data/casp15_rna/candidates/R1117/casp15_R1117TS110_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS110_2,data/casp15_rna/candidates/R1117/casp15_R1117TS110_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS110_3,data/casp15_rna/candidates/R1117/casp15_R1117TS110_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS110_4,data/casp15_rna/candidates/R1117/casp15_R1117TS110_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS110_5,data/casp15_rna/candidates/R1117/casp15_R1117TS110_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS119_1,data/casp15_rna/candidates/R1117/casp15_R1117TS119_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS119_2,data/casp15_rna/candidates/R1117/casp15_R1117TS119_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS119_3,data/casp15_rna/candidates/R1117/casp15_R1117TS119_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS119_4,data/casp15_rna/candidates/R1117/casp15_R1117TS119_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS119_5,data/casp15_rna/candidates/R1117/casp15_R1117TS119_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS125_1,data/casp15_rna/candidates/R1117/casp15_R1117TS125_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS125_2,data/casp15_rna/candidates/R1117/casp15_R1117TS125_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS125_3,data/casp15_rna/candidates/R1117/casp15_R1117TS125_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS125_4,data/casp15_rna/candidates/R1117/casp15_R1117TS125_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS125_5,data/casp15_rna/candidates/R1117/casp15_R1117TS125_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS128_1,data/casp15_rna/candidates/R1117/casp15_R1117TS128_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS128_2,data/casp15_rna/candidates/R1117/casp15_R1117TS128_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS128_3,data/casp15_rna/candidates/R1117/casp15_R1117TS128_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS128_4,data/casp15_rna/candidates/R1117/casp15_R1117TS128_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS128_5,data/casp15_rna/candidates/R1117/casp15_R1117TS128_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS131_1,data/casp15_rna/candidates/R1117/casp15_R1117TS131_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS131_2,data/casp15_rna/candidates/R1117/casp15_R1117TS131_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS131_3,data/casp15_rna/candidates/R1117/casp15_R1117TS131_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS131_4,data/casp15_rna/candidates/R1117/casp15_R1117TS131_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS131_5,data/casp15_rna/candidates/R1117/casp15_R1117TS131_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS147_1,data/casp15_rna/candidates/R1117/casp15_R1117TS147_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS147_2,data/casp15_rna/candidates/R1117/casp15_R1117TS147_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS147_3,data/casp15_rna/candidates/R1117/casp15_R1117TS147_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS147_4,data/casp15_rna/candidates/R1117/casp15_R1117TS147_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS147_5,data/casp15_rna/candidates/R1117/casp15_R1117TS147_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS163_1,data/casp15_rna/candidates/R1117/casp15_R1117TS163_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS163_2,data/casp15_rna/candidates/R1117/casp15_R1117TS163_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS163_3,data/casp15_rna/candidates/R1117/casp15_R1117TS163_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS163_4,data/casp15_rna/candidates/R1117/casp15_R1117TS163_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS163_5,data/casp15_rna/candidates/R1117/casp15_R1117TS163_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS177_1,data/casp15_rna/candidates/R1117/casp15_R1117TS177_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS185_1,data/casp15_rna/candidates/R1117/casp15_R1117TS185_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS185_2,data/casp15_rna/candidates/R1117/casp15_R1117TS185_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS185_3,data/casp15_rna/candidates/R1117/casp15_R1117TS185_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS185_4,data/casp15_rna/candidates/R1117/casp15_R1117TS185_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS185_5,data/casp15_rna/candidates/R1117/casp15_R1117TS185_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS227_1,data/casp15_rna/candidates/R1117/casp15_R1117TS227_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS227_2,data/casp15_rna/candidates/R1117/casp15_R1117TS227_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS227_3,data/casp15_rna/candidates/R1117/casp15_R1117TS227_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS227_5,data/casp15_rna/candidates/R1117/casp15_R1117TS227_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS229_1,data/casp15_rna/candidates/R1117/casp15_R1117TS229_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS229_2,data/casp15_rna/candidates/R1117/casp15_R1117TS229_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS229_3,data/casp15_rna/candidates/R1117/casp15_R1117TS229_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS229_4,data/casp15_rna/candidates/R1117/casp15_R1117TS229_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS229_5,data/casp15_rna/candidates/R1117/casp15_R1117TS229_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS232_1,data/casp15_rna/candidates/R1117/casp15_R1117TS232_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS232_2,data/casp15_rna/candidates/R1117/casp15_R1117TS232_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS232_3,data/casp15_rna/candidates/R1117/casp15_R1117TS232_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS232_4,data/casp15_rna/candidates/R1117/casp15_R1117TS232_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS232_5,data/casp15_rna/candidates/R1117/casp15_R1117TS232_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS235_1,data/casp15_rna/candidates/R1117/casp15_R1117TS235_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS235_2,data/casp15_rna/candidates/R1117/casp15_R1117TS235_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS235_3,data/casp15_rna/candidates/R1117/casp15_R1117TS235_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS235_4,data/casp15_rna/candidates/R1117/casp15_R1117TS235_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS235_5,data/casp15_rna/candidates/R1117/casp15_R1117TS235_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS238_1,data/casp15_rna/candidates/R1117/casp15_R1117TS238_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS238_2,data/casp15_rna/candidates/R1117/casp15_R1117TS238_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS239_1,data/casp15_rna/candidates/R1117/casp15_R1117TS239_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS239_2,data/casp15_rna/candidates/R1117/casp15_R1117TS239_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS239_3,data/casp15_rna/candidates/R1117/casp15_R1117TS239_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS239_4,data/casp15_rna/candidates/R1117/casp15_R1117TS239_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS245_1,data/casp15_rna/candidates/R1117/casp15_R1117TS245_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS245_2,data/casp15_rna/candidates/R1117/casp15_R1117TS245_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS245_3,data/casp15_rna/candidates/R1117/casp15_R1117TS245_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS245_4,data/casp15_rna/candidates/R1117/casp15_R1117TS245_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS245_5,data/casp15_rna/candidates/R1117/casp15_R1117TS245_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS248_1,data/casp15_rna/candidates/R1117/casp15_R1117TS248_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS248_2,data/casp15_rna/candidates/R1117/casp15_R1117TS248_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS248_3,data/casp15_rna/candidates/R1117/casp15_R1117TS248_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS248_4,data/casp15_rna/candidates/R1117/casp15_R1117TS248_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS248_5,data/casp15_rna/candidates/R1117/casp15_R1117TS248_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS287_1,data/casp15_rna/candidates/R1117/casp15_R1117TS287_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS287_2,data/casp15_rna/candidates/R1117/casp15_R1117TS287_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS287_3,data/casp15_rna/candidates/R1117/casp15_R1117TS287_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS287_4,data/casp15_rna/candidates/R1117/casp15_R1117TS287_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS287_5,data/casp15_rna/candidates/R1117/casp15_R1117TS287_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS385_1,data/casp15_rna/candidates/R1117/casp15_R1117TS385_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS385_2,data/casp15_rna/candidates/R1117/casp15_R1117TS385_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS385_3,data/casp15_rna/candidates/R1117/casp15_R1117TS385_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS385_4,data/casp15_rna/candidates/R1117/casp15_R1117TS385_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS385_5,data/casp15_rna/candidates/R1117/casp15_R1117TS385_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS392_1,data/casp15_rna/candidates/R1117/casp15_R1117TS392_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS392_2,data/casp15_rna/candidates/R1117/casp15_R1117TS392_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS392_3,data/casp15_rna/candidates/R1117/casp15_R1117TS392_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS392_4,data/casp15_rna/candidates/R1117/casp15_R1117TS392_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS392_5,data/casp15_rna/candidates/R1117/casp15_R1117TS392_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS416_1,data/casp15_rna/candidates/R1117/casp15_R1117TS416_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS416_2,data/casp15_rna/candidates/R1117/casp15_R1117TS416_2.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS416_3,data/casp15_rna/candidates/R1117/casp15_R1117TS416_3.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS416_4,data/casp15_rna/candidates/R1117/casp15_R1117TS416_4.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS416_5,data/casp15_rna/candidates/R1117/casp15_R1117TS416_5.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
R1117,casp15_R1117TS434_1,data/casp15_rna/candidates/R1117/casp15_R1117TS434_1.pdb,casp,data/casp15_rna/natives/R1117_8FZA.pdb,True
